"","eccentricity","abs_direction_content","content_ccw","content_cw","abs_displacement","target_number_all","target_number_shown","tf","wavelengthScalar","dt","widthScalar","durationScalar","order","n","grid","analysis_wavelengths.1","analysis_wavelengths.2","analysis_wavelengths.3","analysis_wavelengths.4","filter_sizes.1","filter_sizes.2","filter_sizes.3","filter_sizes.4","filter_cycles.1","filter_cycles.2","filter_cycles.3","filter_cycles.4","energy_cw.1","energy_cw.2","energy_cw.3","energy_cw.4","energy_ccw.1","energy_ccw.2","energy_ccw.3","energy_ccw.4"
"3974",6.66666666666667,-0.05,0.2625,0.2375,0.3375,8,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,56877385.7293497,128768587.123109,108753937.586908,48605216.038448,55103999.8723784,139396380.107605,130501823.29478,63544618.3275678
"3975",6.66666666666667,-0.05,0.2625,0.2375,0.3375,9,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,63987247.4436663,144863713.453399,122349333.367804,54679146.9516684,61992230.6050138,156819852.228777,146816108.441286,71485849.8211746
"3976",6.66666666666667,-0.05,0.2625,0.2375,0.3375,10,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,71096914.8999955,160959941.239086,135943500.42515,60757266.7511624,68880155.8825931,174244556.150553,163128712.653309,79432649.710724
"3977",6.66666666666667,-0.05,0.2625,0.2375,0.3375,11,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,78206650.6377642,177055697.948511,149537909.581532,66829536.2014214,75768239.6281382,191668766.738702,179441641.100319,87372463.4589297
"3978",6.66666666666667,-0.05,0.2625,0.2375,0.3375,12,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,85316263.9161462,193152080.98768,163132293.742774,72907229.6956362,82656158.9063736,209093655.941683,195754237.470575,95320204.7615685
"3979",6.66666666666667,-0.05,0.2625,0.2375,0.3375,13,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,92426026.2802963,209247693.100215,176726933.468606,78977699.8019883,89544297.5790602,226517709.646865,212067680.472085,103259637.723197
"3980",6.66666666666667,-0.05,0.2625,0.2375,0.3375,14,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,99535757.8772464,225343715.427375,190321463.376017,85054994.0103536,96432337.513379,243942021.913444,228382293.13892,111207731.987809
"3981",6.66666666666667,-0.05,0.2625,0.2375,0.3375,15,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,106645420.128285,241440540.616216,203913921.368602,91123203.3210557,103320288.441544,261366489.919591,244698707.10889,119140347.614693
"3982",6.66666666666667,-0.05,0.2625,0.2375,0.3375,16,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,113754484.870505,257539968.090167,217503597.840453,97199550.5517265,110207683.500786,278791539.788784,261021532.20197,127071030.47911
"3983",6.66666666666667,-0.05,0.2625,0.2375,0.3375,17,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,120863574.435379,273636235.459791,231096992.983613,103271790.493929,117095744.029239,296208309.550505,277368639.716526,134971114.09978
"3984",6.66666666666667,-0.05,0.2625,0.2375,0.3375,18,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,127972729.989694,289724311.753267,244705112.63038,109348608.713256,123983930.368371,313612433.633733,293756597.363,142832116.738984
"3985",6.66666666666667,-0.05,0.2625,0.2375,0.3375,19,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,135084882.850726,305781517.314136,258364223.979567,115393556.803727,130874886.632065,330989082.450174,310219185.608522,150591510.231462
"3986",6.66666666666667,-0.05,0.2625,0.2375,0.3375,20,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,142205008.086039,321784579.394865,272132171.767055,121391012.287113,137775549.801696,348331361.873002,326787958.981575,158223497.472247
"3987",6.66666666666667,-0.05,0.2625,0.2375,0.3375,24,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,170599051.667087,386202553.927777,328336486.074309,143598178.3529,165202717.070372,418722123.854726,392814206.463091,186587753.638898
"3988",6.66666666666667,-0.05,0.2625,0.2375,0.413351394094661,20,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,0,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,114104405.757821,291326003.156314,279539600.51886,134491224.703809,115000069.821029,292396380.246814,308880809.358591,162230843.061355
